Country,HDI Score,Life Expectancy,Mean Years of Schooling,Expected Years of Schooling,GNI per Capita,Indicator_1,Indicator_2,Indicator_3,Indicator_4,Indicator_5,Indicator_6,Indicator_7,Indicator_8,Indicator_9,Indicator_10,Indicator_11,Indicator_12,Indicator_13,Indicator_14,Indicator_15,Indicator_16,Indicator_17,Indicator_18,Indicator_19,Indicator_20,Indicator_21,Indicator_22,Indicator_23,Indicator_24,Indicator_25,Indicator_26,Indicator_27,Indicator_28,Indicator_29,Indicator_30,Indicator_31,Indicator_32,Indicator_33,Indicator_34,Indicator_35,Indicator_36,Indicator_37,Indicator_38,Indicator_39,Indicator_40,Indicator_41,Indicator_42,Indicator_43,Indicator_44,Indicator_45,Indicator_46,Indicator_47,Indicator_48,Indicator_49,Indicator_50,Indicator_51,Indicator_52,Indicator_53,Indicator_54,Indicator_55,Indicator_56,Indicator_57,Indicator_58,Indicator_59,Indicator_60,Indicator_61,Indicator_62,Indicator_63,Indicator_64,Indicator_65,Indicator_66,Indicator_67,Indicator_68,Indicator_69,Indicator_70,Indicator_71,Indicator_72,Indicator_73,Indicator_74,Indicator_75,Indicator_76
Hungary,0.7953201266239988,77.00714082106018,12.202083825070131,15.383676868184281,4699.540059026736,-9.093707918671832,18.220534149676304,-15.351676261391965,106.46753734351356,97.48519528052057,-6.650302821273634,68.49392981000588,9.298369246441425,54.702028625779974,86.8062051920773,13.955048688708487,107.6242634801849,-2.11870870957123,-1.8451292006663422,-13.100371558409346,42.3386637492636,98.91287185081177,35.1220660102431,0.691956700256668,-15.79987749585758,30.547370904838623,122.82354429222102,13.652207376850889,75.9137390851152,93.10374180606644,-10.993882163791419,92.11133994232331,76.94380658793652,99.96822067821671,91.49444702403598,103.7429443701558,94.28904027528121,52.82765292009456,-6.470002066990659,76.3080982442643,102.18610504907203,-0.2606359714639339,54.25031800755368,61.08623745445158,61.208504701892494,-17.289340200419282,-25.861711862839464,1.8931506658080082,-8.194406297456311,12.632830309558862,9.713696804376973,82.16314761816538,44.66452305360641,-33.53189222800266,127.04390099935509,100.88900814458489,-41.57913172025724,41.33560071307791,95.824216358965,91.31940143516226,27.310458686832355,80.93577496836532,73.688757519933,-44.4072953790639,79.7042025822878,38.22659361919639,-15.196157086251638,83.69258303235443,27.145938701086777,47.86895094082451,55.93214536425757,38.430365288799365,98.53033513218438,7.68784701181977,54.20721702366516,26.89740045845939,34.029099075963245,86.3677118334358,66.29477049590506,90.85949286094214,20.905894423198276
Iceland,0.809274515865822,78.4850054803854,12.72070312542911,18.83522036597739,3979.440101053567,-8.910128191965555,44.42147405174225,7.241427015811674,87.62706920654506,91.24774393938844,-31.88152578965334,62.60523908568431,24.765253088251875,61.546147098465504,62.82622368667057,47.9508698446415,101.01616881309309,10.597056182638262,16.519060489857097,16.18153004019714,53.154790386143816,118.28386338100594,74.35225787957518,17.864060011950194,13.202734926463556,45.33674864108803,110.8269675789013,43.16641364890934,100.1047972729533,106.19775068640236,-4.080922248348351,97.43611997104789,68.56824076116261,118.5769459714759,57.48582778255005,91.05964353075724,28.57353060225038,58.829379730308105,21.304637727826588,51.57975652367034,98.68514963274981,-15.6782227487503,115.66168665160576,35.67966043837099,48.677485157670276,4.007615783349294,-22.928267960239417,-19.77479846799465,-3.6461632924219387,8.895902609790781,11.860682864180369,77.59104434512437,18.90807484089405,-17.087339727837048,83.54499522070107,103.34759806527677,-12.239104930487827,25.6400361206172,75.35840827282546,70.99592534044346,28.76291799815461,104.0482125239578,69.01942381017888,-9.810445453298897,81.02648653123883,0.17983670659281614,-21.439565440619198,73.01833803539576,8.84346872073494,44.653301485356366,42.88471827427052,31.024635946948262,89.88510121208364,11.222031676388688,44.49663657894273,3.4436064031325273,6.800443610768863,57.86330029298168,70.67201809372212,78.25165474328448,-2.296502039710319
India,0.8359003184121458,77.47027059716666,10.695838311227487,17.558288446499493,7932.02501962893,-3.505257514554117,25.090058959841087,-7.685671176893884,92.1939128235023,121.07817250495614,-33.650380347316236,53.100991939493746,-10.049077930164295,55.71380086661846,75.99588205549132,26.984836436193483,79.64723229603801,21.01449801134654,-20.200930243762073,14.147589291015116,58.58472214299992,103.77078161906647,68.79662715492506,-9.400619889944693,-15.205835993934691,37.61669063251752,127.83716246352819,12.870089249064293,67.30554054747806,76.74729118682961,-11.455929039946724,63.54368849657679,69.79172550035537,125.12451733719314,64.56844821838314,97.89487576575459,62.91552375213484,21.11268958142626,38.98440081366814,63.38811862631312,110.95834597383369,-25.524022435159672,90.95382116050317,92.46222285966712,77.97587426032868,14.102452806472122,6.048549982654869,-24.1919763373527,15.149648507858487,3.3041646693968403,-25.45440359843831,77.96842205561732,2.594598156742766,10.364549354574379,100.73055891317674,101.90890566724144,-3.824921644491539,16.927973092643782,96.4509139626513,80.39160080158705,54.760005319047806,92.99197105322608,74.5425442398842,-0.4766569216414922,60.51454531893431,-16.278592057385012,-38.603264280953226,75.98311715635398,-17.329143839122153,27.29578332056081,53.833881194978886,37.89676415624285,82.37634569607832,36.95219201617754,17.416922860030986,40.483175590516765,30.88999245463378,73.30783412894671,56.75461860175109,79.62867388315257,15.248919575064527
Indonesia,0.3966481305924769,63.21305007594722,6.66971120165945,10.44646553205933,500.0,4.902145198442188,38.09912013385821,26.250301780276033,91.08384833303872,76.3886694051557,19.0609631173835,63.35549243490128,31.97251406545618,23.932215338703188,34.22446403945877,15.085310605825098,57.35278309912191,32.19891684674603,6.408668681234637,29.15695402043087,39.599234899447275,73.93599462580144,59.35027325499,55.21640708241209,33.17462965722197,53.04501215778752,90.37503740825593,1.3185803491647228,49.76227755431448,68.64699063249203,68.02941054044904,40.41005852564846,34.74669315660473,81.923940258675,58.642224942929445,62.72727612509047,41.218541904151536,29.182989197038317,30.23538611835124,73.78555422115535,66.36642452536134,34.33115799755113,59.52049540009854,34.172341492065115,76.24806849815837,24.672662665438324,26.572082831117488,31.538507193040758,20.66624196011466,24.994025925423877,4.847450888745637,66.98231083098176,34.93394664452948,9.796497427625699,52.1058933366121,100.24195319643161,48.306665402537575,36.83457579528616,101.3564535359497,67.50816151748757,65.99924719281101,62.44632832084237,66.21772359279889,7.428930307424196,67.71811590725946,15.897170539652869,-11.744493758531217,65.56752574684155,-3.8787835256189993,49.96440412084553,62.89540819887411,31.39918675044668,70.52453339995775,16.653200756936627,35.087829432540666,47.656496827914275,47.81496805652712,55.324555315077355,32.01055470986473,64.31825884542852,28.169354751642413
Iran,0.5758334089828917,73.27492959666696,10.820279957641727,13.123106879670058,2428.7465660788694,2.9411664332895384,47.23711023639196,32.59950543258194,72.81541071310419,116.36348948435418,1.0179968083295705,85.83002111291168,27.860532331340195,73.64103532011154,62.255753275630624,35.684943840648174,115.79136875295572,-2.525857905726504,48.540700703272876,11.216681675171095,77.85558845129917,104.90999850663304,54.221443185534824,6.693697643757364,-7.7940400421989295,38.209864830167064,73.58559495323422,-2.721736071667241,110.77702329257318,79.99170113300009,17.379154897387494,72.29283293666414,51.81862076451035,85.09204012965844,79.20465160717994,73.12057827777872,49.13709036360691,34.198121488024036,35.08478305671186,68.30796249085826,67.09913348400372,7.275566252834388,71.60249559340035,51.54395363488481,97.44757809251946,16.345156837127764,25.47205789167814,4.82907798573774,21.255831139201902,27.601277016461456,0.6665850608354091,59.5210099513291,46.072864861773624,1.2176964473487146,75.82392637143161,70.94127276033613,-6.436390786400153,35.61149836841466,84.54892601325619,69.48818702819298,34.59893132099437,88.6960140720741,100.75367563349162,-6.21095055520022,100.06008950532014,-19.561327205025584,18.590863636600744,62.28210933028623,8.734396393789012,30.069730903512536,36.04774340980929,38.90528206583743,85.52550683187464,15.120114403388065,24.368194768610614,41.291198774619076,43.59410010264112,40.61616055286822,34.17148613599292,76.50497626835153,38.01650395015836
Iraq,0.4229975075008317,65.06201476267128,8.480514974240894,11.549033387629759,500.0,-6.7614193948747605,61.341775738823316,27.99361979975966,53.53431421962112,76.89084851775507,21.663572675427957,53.574916943207754,28.123241416987973,76.60488591259357,45.554164518071445,10.919330540725646,51.32181995943063,16.74954943419483,17.52644033097843,15.414822142119117,12.027750457911521,68.78772701656824,67.91363609713301,31.353918694693434,33.19923169255877,16.89814771450763,78.7590333870879,33.80719695542345,63.46204130013217,53.414452541493255,10.377895462032981,54.83759539267677,74.48582033452875,78.89674668287887,63.77375556484512,75.34357254503607,32.961851653709125,32.0133744809842,18.821052751479318,30.947401965935462,61.48712144735413,12.411822355763917,41.1786944904389,54.192258377064356,61.55469967322879,9.951712025144818,35.45948454477703,-9.350733956126199,18.479389082267435,27.583715291890748,-0.7415831362791181,67.92371100121596,32.46640551754115,9.548309679129098,48.983037400347214,75.33672814117855,1.466470161755403,15.347224259475329,71.14816582586481,81.71179101692294,67.12739461687545,60.69955762051587,57.98301728651734,-10.0729355598952,79.7467840140038,47.872990555980344,-10.690398687003523,79.09266129914482,31.715312455434255,46.19358822980216,53.51377871036021,57.25159840159111,87.5389831500849,20.856894072360255,20.619462670362523,25.27045098762516,63.50213157477749,68.33633495444994,43.25755482333889,70.80680757202717,83.01520530744222
Ireland,0.8937551583016239,82.38058323068218,13.94951761498504,20.83877363456347,17456.083525888414,-11.059866276727156,59.50355764299745,-4.518192934605111,104.72563971445165,98.11437063164563,-15.278289518217434,74.40027715859489,9.20454354235143,75.58110707465924,43.361236684153184,32.70615852822146,99.21731543172703,4.079659812239747,7.367501295826941,21.042566413665078,40.33579134529272,89.11972309222821,48.16753493476986,15.529932687781312,-24.75248913877097,21.15524966845252,128.85141805201317,23.914125508700934,105.55443490247163,88.97908650745913,12.72083431652807,105.59977881579974,58.6666493868562,112.66031092566271,86.77765565797927,76.97395349649577,67.05824141042822,39.31531691441096,10.562027351977832,61.07079994599377,98.21723383906613,-13.27568074440628,101.30031140707075,88.57762365480433,50.328841379419316,12.685487570184378,-46.495098529609976,12.447143457241552,4.148352109022468,8.274315495663366,-24.063675443430398,90.8238229488845,3.8338602859157795,-19.610031825425374,103.19672781064847,81.96461211574335,-24.066960083417896,42.348369940396154,111.4193358759851,91.64503143732674,37.59921040090187,105.23560716933761,120.63150335556779,6.074320460279978,64.23834122727678,18.494983655059485,-32.82880434094114,56.01443536174695,5.950030359338037,21.655978763352593,48.11354514101241,16.155917872666183,62.57784120774326,37.059315105054075,26.729646036417932,11.911767612983411,9.778854634472221,49.03378255415264,59.73847474674761,80.99090518372897,13.47585993309832
Israel,0.7426778199013615,73.45198008279557,11.640093400082764,16.406797785529577,8650.867924842734,3.9933283516397395,14.608142352906864,14.075422360813413,88.88385731152187,76.10546621164484,-2.111190876731584,41.905255219535206,16.745821804412017,46.07081462555182,81.55297382712105,15.067431520393633,117.84512682802401,11.6289253182779,-10.25631738797308,11.891038355491297,16.34493588162185,99.32778606848504,77.06901153708804,2.9269379118821135,3.8465168011307824,44.371689194218916,84.85082978788965,26.305114353596313,112.54499953414036,60.15059738734492,22.904210944692217,73.43238092715028,63.5759243489954,89.78767558997345,83.81397362237102,81.55376340288136,52.55792070133062,9.132414653843952,-4.783650612079388,66.41483737167437,88.63028379298972,36.44805303658109,114.90360217015224,38.34329901553407,58.40701813575466,2.2043457757002045,-22.078120116724655,-9.991870874702613,9.843342193777303,14.626274410083582,-7.820203767167534,81.44926519731779,41.75239609671427,-15.505633804268541,81.78992837983054,101.75706645790808,9.699326639990964,-8.591678779664061,115.87157282672696,95.51259489340346,53.27099893372633,91.13504578162792,93.6626303725057,-17.12011701462947,107.37258769366963,-11.289959427340897,-0.31773077683446616,64.21064159434154,-17.313810981777483,60.666047096430695,37.8062270674806,13.615007615438532,50.927970989390126,48.97918190882167,15.840449579795475,31.347060825599485,20.73609831968956,63.16624337777036,41.34511057834589,83.46761351776814,24.49010631790363
Italy,0.5584657556571689,74.32437336278585,10.056460253239523,12.34736526420015,500.0,0.8569136729025288,44.738828967341,5.414502382515089,90.97636547285634,59.65707585198267,19.602923271511536,44.15389958183124,10.577450732059386,56.855479322809146,92.23236857508627,27.6415010042014,91.25216783772483,51.58799460166101,22.898112747598184,32.29878545839237,41.97528084605317,81.64185676027608,54.228669165268,33.82636120566582,27.69640623848357,33.0376647611357,96.28762974191662,30.460959779991466,43.15888697751327,47.62908574705892,41.18865006349083,55.194667612985896,35.431304515917034,97.65372122802069,72.64321069983451,64.87096914312016,68.73071400173525,24.4559063422337,37.899241847710066,66.12565067634836,121.05471042422194,27.371850219633743,64.50362472934007,85.93367393475188,57.988016305686145,-10.972846613808006,13.406794202884896,32.217115383508194,6.3122765193965975,37.82681487477443,18.596848679185435,78.14665187899031,56.41938637949416,14.620648653447901,47.095843917267274,67.99379813874796,13.659852526524446,77.87738561765794,86.88522199579083,69.2670386313804,61.584953015850346,69.58770468915873,88.0602324805616,11.266778633401763,77.10240895554172,11.948344345420388,10.311624882208925,70.68857634235184,24.428519918459862,17.364038680478217,83.82963493664606,18.262961006832292,92.2442780272549,38.021591615630186,35.208626648140864,23.034140393457054,17.421196105813458,54.5337768530766,41.01698029333701,51.28887373168536,9.376864887416644
Jamaica,0.39004176068019486,67.33828914044788,6.789157782291447,10.107267312991574,2907.2058233896364,44.349435395804974,65.41288626332695,10.095938554472895,78.02293712621181,51.8727635881146,15.445219124250155,63.02294632447253,53.459715891108516,56.801036425749864,79.24469533186326,55.25235865198154,90.53486656447629,9.65441932670883,19.30042244342153,21.04419882533766,35.62202580764938,62.67783053817848,53.532220468881654,11.335634111562715,20.703747793782806,46.23934586673788,77.34250727699622,52.031997518905314,86.36256430514103,72.37832199928089,56.39592327531584,44.82469037080217,47.97250674247395,84.11778458609426,43.65216493478155,56.03312508200618,54.31808535385715,66.9592268453253,35.689677748985375,35.21962054387215,93.24523397083495,39.5503460549635,104.08178545301797,65.67254829671857,59.230062394957834,24.43814961207413,-3.889129398203984,41.08868018797831,16.90014322758332,39.883652568784925,24.004274254385834,71.37098006218065,39.95609948160326,23.150949242507885,59.22072574196455,70.07611428824782,1.6673805456560196,63.55711749229317,85.49994644682153,86.6331146272309,23.864408325292075,77.85714659546332,78.35781609661933,29.481600964542938,68.07155511929794,27.245577346569092,26.21171965289407,36.80473248072228,41.51913785289143,62.14095037319233,72.89250874442659,23.803997103668962,53.41628049711939,45.51128785016515,70.49660165185485,44.96572854396842,34.65803792624931,70.14047955017286,49.887029726657886,73.97696193354871,35.066089526469085
Japan,0.5459188626808672,71.83403117573376,7.432252018656267,13.80569827009913,4147.711688373016,-9.340524660476614,15.651330140668339,-3.9046441104632876,82.07809848935895,89.88644848003341,8.070178212520624,80.57120855114917,42.09652796309543,68.63784524680162,77.44458513993831,10.209356943092523,95.39276631782872,30.212771799496963,-1.31948331584395,30.773652983549677,48.43638385555903,85.39973350023345,72.02679240901682,43.47174823015405,-2.2432039332798297,29.393008705764956,62.77164802631463,20.34898925629927,86.98360611294575,67.86381451624709,25.731069193055532,83.1891841590901,75.2940542250926,111.20088675684745,88.3698652195831,45.493805939236765,23.390206096742215,27.498670441832157,8.325580980137822,42.830444865937935,94.47801204434921,17.49961389003471,73.90926779355792,62.2957398673668,66.86427092241485,36.73421578982055,-5.610290643855237,-4.328071926422979,19.485603405111434,24.520420610969467,9.689666162650283,44.226901716253494,11.435052155417008,19.88163054374548,104.184140319081,78.36143075380107,14.13259970697598,33.52858270816503,84.4331011282257,70.9475767843156,51.3002771028124,86.09038757702831,88.97638926698231,31.283588859632047,64.92842275775448,1.7394115459315742,9.991706641854087,105.7184823512098,23.438567292956712,41.70537789547055,46.74784560018034,46.84244938542367,46.65496466609491,18.565211114524892,48.55651565816929,1.409715379884311,40.50877321343525,43.56736645650687,70.7478129853174,34.18488327949745,18.99306953974649
